DRGDefinition,ProviderId,ProviderName,ProviderStreetAddress,ProviderCity,ProviderState,ProviderZipCode,HospitalReferralRegionDescription,TotalDischarges,AverageCoveredCharges,AverageTotalPayments,AverageMedicarePayments,AUTO_UNIQUE_ID_2018-07-03_beckykelley8_482,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType,CensusYear,CensusPlaceFips,CensusMsaFips,CensusMetDivFips,CensusMcdFips,CensusCbsaMicro,CensusCbsaFips,CensusBlock,CensusBlockGroup,CensusTract,CensusCountyFips,CensusStateFips,naaccrCertCode,naaccrCertType,MNumber,MNumberFractional,MPreDirectional,MName,MSuffix,MPostDirectional,MSuiteType,MSuiteNumber,MPostOfficeBoxType,MPostOfficeBoxNumber,MCity,MState,MZip,MZipPlus1,MZipPlus2,MZipPlus3,MZipPlus4,MZipPlus5,MPreQualifier,MPostQualifier,MConsolidatedCity,MMinorCivilDivision,MCountySubRegion,MCounty,MPreType,MPreArticle,MPostArticle,PPostArticle,PPreArticle,PPreType,PNumber,PNumberFractional,PPreDirectional,PName,PSuffix,PPostDirectional,PSuiteType,PSuiteNumber,PPostOfficeBoxType,PPostOfficeBoxNumber,PCity,PState,PZip,PZipPlus1,PZipPlus2,PZipPlus3,PZipPlus4,PZipPlus5,PPreQualifier,PPostQualifier,PConsolidatedCity,PMinorCivilDivision,PCountySubRegion,PCounty,FNumber,FNumberFractional,FPreDirectional,FName,FSuffix,FPostDirectional,FSuiteType,FSuiteNumber,FCity,FState,FZip,FZipPlus1,FZipPlus2,FZipPlus3,FZipPlus4,FZipPlus5,FPreQualifier,FPostQualifier,FConsolidatedCity,FMinorCivilDivision,FCountySubRegion,FCounty,FArea,FAreaType,FGeometry,FSource,FVintage,FPostOfficeBoxType,FPostOfficeBoxNumber,FPrimaryIdField,FPrimaryIdValue,FSecondaryIDField,FSecondaryIDValue,FPreType,FPreArticle,FPostArticle,FGeometrySRID
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,490075,DANVILLE REGIONAL MEDICAL CENTER,142 SOUTH MAIN STREET,DANVILLE,VA,24541,NC - Durham,18,36367.5,8701.72,7761.94,985,USCGeocoder,78.1392,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,36.5773044,-79.4053493,Exact,TwoThousandTen,21344,1950,,91108,0,19260,3001,3,0007.00,590,51,1,ResidenceStreetAddress,142,,S,MAIN,ST,,,,,,DANVILLE,VA,24541,,,,,,,,,,,,,,,,,,142,,S,MAIN,ST,,,,,,DANVILLE,VA,24541,,,,,,,,,,,,142,,S,MAIN,ST,,,,DANVILLE,VA,24541,,,,,,,,,,,Danville City,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,1999641,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,490093,SENTARA CAREPLEX HOSPITAL,3000 COLISEUM DRIVE,HAMPTON,VA,23666,VA - Newport News,11,31385.63,8563.63,7449.09,986,USCGeocoder,125.0395,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,37.056805,-76.3906529,Exact,TwoThousandTen,35000,5720,,93827,0,47260,1020,1,0103.14,650,51,1,ResidenceStreetAddress,3000,,,COLISEUM,DR,,,,,,HAMPTON,VA,23666,,,,,,,,,,,,,,,,,,3000,,,COLISEUM,DR,,,,,,HAMPTON,VA,23666,,,,,,,,,,,,3000,,,COLISEUM,DR,,,,HAMPTON,VA,23666,,,,,,,,,,,Hampton City,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,2928050,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,490101,INOVA FAIR OAKS HOSPITAL,3600 JOSEPH SIEWICK DRIVE,FAIRFAX,VA,22033,VA - Arlington,19,22540.52,9218.89,8095.31,987,USCGeocoder,109.3896,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,38.8848066,-77.3799139,Exact,TwoThousandTen,26875,8872,47894,95999,0,47900,3000,3,4826.02,059,51,1,ResidenceStreetAddress,3600,,,JOSEPH SIEWICK,DR,,,,,,FAIRFAX,VA,22033,,,,,,,,,,,,,,,,,,3600,,,JOSEPH SIEWICK,DR,,,,,,FAIRFAX,VA,22033,,,,,,,,,,,,3600,,,JOSEPH SIEWICK,DR,,,,FAIRFAX,VA,22033,,,,,,,,,,,Fairfax,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,1052589,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,490107,RESTON HOSPITAL CENTER,1850 TOWN CENTER PARKWAY,RESTON,VA,20190,VA - Arlington,15,34573.8,9742.86,6808.4,988,USCGeocoder,281.2592,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,38.962264,-77.3647153,Exact,TwoThousandTen,66672,8872,47894,93943,0,47900,1014,1,4822.03,059,51,1,ResidenceStreetAddress,1850,,,TOWN CENTER,PKWY,,,,,,RESTON,VA,20190,,,,,,,,,,,,,,,,,,1850,,,TOWN CENTER,PKWY,,,,,,RESTON,VA,20190,,,,,,,,,,,,1850,,,TOWN CENTER,PKWY,,,,RESTON,VA,20190,,,,,,,,,,,Fairfax,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,784044,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,490112,CJW MEDICAL CENTER,1401 JOHNSTON WILLIS DRIVE,RICHMOND,VA,23235,VA - Richmond,20,83142.4,9710.55,6973.4,989,USCGeocoder,93.7329,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2014.65037114453,LinearInterpolationAddressRange,StreetSegment,98.9940828402367,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.5107560399233,-77.5973714015604,Relaxed,TwoThousandTen,08472,6760,,94679,0,40060,1048,1,1009.20,041,51,1,ResidenceStreetAddress,1401,,,JOHNSTON WILLIS,DR,,,,,,RICHMOND,VA,23235,,,,,,,,,,,,,,,,,,1401,,,JOHNSTON WILLIS,DR,,,,,,RICHMOND,VA,23235,,,,,,,,,,,,1417-1379,,,Johnston Willis,Dr,,,,Bon Air,VA,23235,,,,,,,,,,Midlothian,Chesterfield,2014.65,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,201586368,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,30,78275.23,9161.73,7768.86,990,USCGeocoder,109.3784,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4258.84301096178,LinearInterpolationAddressRange,StreetSegment,98.9940828402367,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.6019544035496,-77.5378018193464,Relaxed,TwoThousandTen,,1540,,96079,0,40060,3027,3,2001.04,087,51,1,ResidenceStreetAddress,1602,,,SKIPWITH,RD,,,,,,RICHMOND,VA,23229,,,,,,,,,,,,,,,,,,1602,,,SKIPWITH,RD,,,,,,RICHMOND,VA,23229,,,,,,,,,,,,1600-1698,,,Skipwith,Rd,,,,Three Chopt,VA,23229,,,,,,,,,,Three Chopt,Henrico,4258.84,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,639514922,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,490120,CHESAPEAKE REGIONAL MEDICAL CENTER,736 BATTLEFIELD BLVD NORTH,CHESAPEAKE,VA,23320,VA - Norfolk,15,27442.06,8410.46,7433.66,991,USCGeocoder,125.023,1,4.1,,,00,AddressPoint,Ambiguous,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,2,36.7448771,-76.2456363,Exact,TwoThousandTen,16000,5720,,90812,0,47260,2022,2,0209.06,550,51,1,ResidenceStreetAddress,736,,,BATTLEFIELD,BLVD,N,,,,,CHESAPEAKE,VA,23320,,,,,,,,,,,,,,,,,,736,,,BATTLEFIELD,BLVD,N,,,,,CHESAPEAKE,VA,23320,,,,,,,,,,,,736,,,BATTLEFIELD,BLVD,N,,,CHESAPEAKE,VA,23320,,,,,,,,,,,,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,265191,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,500002,PROVIDENCE ST MARY MEDICAL CENTER,401 W POPLAR ST,WALLA WALLA,WA,99362,WA - Spokane,11,28116.9,9045.36,8125,992,USCGeocoder,62.5254,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,46.0620417,-118.3432579,Exact,TwoThousandTen,75775,,,93664,1,47460,2037,2,9206.00,071,53,1,ResidenceStreetAddress,401,,W,POPLAR,ST,,,,,,WALLA WALLA,WA,99362,,,,,,,,,,,,,,,,,,401,,W,POPLAR,ST,,,,,,WALLA WALLA,WA,99362,,,,,,,,,,,,401,,W,POPLAR,ST,,,,WALLA WALLA,WA,99362,,,,,,,,,,,Walla Walla,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,3032416,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,500003,SKAGIT VALLEY HOSPITAL,1415 KINCAID STREET,MOUNT VERNON,WA,98274,WA - Everett,24,38436.2,10332.16,9255.33,993,USCGeocoder,109.3898,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3824.46952701104,LinearInterpolationAddressRange,StreetSegment,97.9289940828402,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,48.4175451954659,-122.324257018806,Relaxed,TwoThousandTen,47560,,,92096,0,34580,1004,1,9524.01,057,53,1,ResidenceStreetAddress,1415,,,KINCAID,ST,,,,,,MOUNT VERNON,WA,98274,,,,,,,,,,,,,,,,,,1415,,,KINCAID,ST,,,,,,MOUNT VERNON,WA,98274,,,,,,,,,,,,1499-1301,,E,Kincaid,St,,,,Mount Vernon,WA,98274,,,,,,,,,,Mount Vernon,Skagit,3824.47,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,183650843,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,500011,HIGHLINE MEDICAL CENTER,16251 SYLVESTER ROAD SW,BURIEN,WA,98166,WA - Seattle,12,36556.75,10259,9420.66,994,USCGeocoder,78.1504,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,47.4574757,-122.3431115,Exact,TwoThousandTen,08850,7602,42644,92928,0,42660,3024,3,0279.00,033,53,1,ResidenceStreetAddress,16251,,,SYLVESTER,RD,SW,,,,,BURIEN,WA,98166,,,,,,,,,,,,,,,,,,16251,,,SYLVESTER,RD,SW,,,,,BURIEN,WA,98166,,,,,,,,,,,,16251,,,SYLVESTER,RD,SW,,,BURIEN,WA,98166,,,,,,,,,,,KING,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,1229511,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,500016,CENTRAL WASHINGTON HOSPITAL,1201 SOUTH MILLER STREET,WENATCHEE,WA,98807,WA - Spokane,19,28060.89,10451.36,9508.21,995,USCGeocoder,109.4163,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2519.93695550156,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,47.4073176078997,-120.324461718055,Relaxed,TwoThousandTen,77105,,,93712,0,48300,1018,1,9611.00,007,53,1,ResidenceStreetAddress,1201,,S,MILLER,ST,,,,,,WENATCHEE,WA,98807,,,,,,,,,,,,,,,,,,1201,,S,MILLER,ST,,,,,,WENATCHEE,WA,98807,,,,,,,,,,,,1201-1213,,S,Miller,St,,,,Wenatchee,WA,98801,,,,,,,,,,Wenatchee,Chelan,2519.94,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,635991495,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,500027,SWEDISH MEDICAL CENTER,747 BROADWAY,SEATTLE,WA,98122,WA - Seattle,17,46112.29,11339.58,10287.35,996,USCGeocoder,93.7922,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,47.6083922,-122.3221347,Exact,TwoThousandTen,63000,7602,42644,92928,0,42660,2001,2,0085.00,033,53,1,ResidenceStreetAddress,747,,,BROADWAY,,,,,,,SEATTLE,WA,98122,,,,,,,,,,,,,,,,,,747,,,BROADWAY,,,,,,,SEATTLE,WA,98122,,,,,,,,,,,,747,,,BROADWAY,,,,,SEATTLE,WA,98122,,,,,,,,,,,KING,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,1342295,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,500030,ST JOSEPH MEDICAL CENTER,2901 SQUALICUM PARKWAY,BELLINGHAM,WA,98225,WA - Seattle,20,30681.9,10380.9,9366.9,997,USCGeocoder,93.7239,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,48.7732683,-122.4734882,Exact,TwoThousandTen,05280,0860,,90176,0,13380,1007,1,0004.00,073,53,1,ResidenceStreetAddress,2901,,,SQUALICUM,PKWY,,,,,,BELLINGHAM,WA,98225,,,,,,,,,,,,,,,,,,2901,,,SQUALICUM,PKWY,,,,,,BELLINGHAM,WA,98225,,,,,,,,,,,,2901,,,SQUALICUM,PKWY,,,,Bellingham,WA,98225,,,,,,,,,,,Whatcom,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,13622,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,500036,YAKIMA VALLEY MEMORIAL HOSPITAL,2811 TIETON DRIVE,YAKIMA,WA,98902,WA - Yakima,23,22538.91,10465.3,9348.6,998,USCGeocoder,109.3617,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,46.5936079,-120.547425,Exact,TwoThousandTen,80010,9260,,93904,0,49420,3014,3,0008.00,077,53,1,ResidenceStreetAddress,2811,,,TIETON,DR,,,,,,YAKIMA,WA,98902,,,,,,,,,,,,,,,,,,2811,,,TIETON,DR,,,,,,YAKIMA,WA,98902,,,,,,,,,,,,2811,,,TIETON,DR,,,,YAKIMA,WA,98902,,,,,,,,,,,,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,396954,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,500039,HARRISON MEDICAL CENTER,2520 CHERRY AVENUE,BREMERTON,WA,98310,WA - Seattle,20,37246.05,10017.9,8953.7,999,USCGeocoder,93.7473,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,47.5828462,-122.6250492,Exact,TwoThousandTen,07695,7602,,90288,0,14740,1014,1,0803.00,035,53,1,ResidenceStreetAddress,2520,,,CHERRY,AVE,,,,,,BREMERTON,WA,98310,,,,,,,,,,,,,,,,,,2520,,,CHERRY,AVE,,,,,,BREMERTON,WA,98310,,,,,,,,,,,,2520,,,CHERRY,AVE,,,,BREMERTON,WA,98310,,,,,,,,,,,Kitsap,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,1506862,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,500044,DEACONESS HOSPITAL,W 800 FIFTH AVENUE,SPOKANE,WA,99210,WA - Spokane,11,27809.72,10440.27,9519.9,1000,USCGeocoder,78.1237,1,4.1,,,10,POBoxZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,60,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,1,47.650884,-117.421886,Relaxed;Soundex,TwoThousandTen,67000,7840,,93200,0,44060,3007,3,0032.00,063,53,5,POBoxZIP,,,W,800 FIFTH,AVE,,,,,,SPOKANE,WA,99210,,,,,,,,,,,,,,,,,,,,W,800 FIFTH,AVE,,,,,,SPOKANE,WA,99210,,,,,,,,,,,,,,,,,,,,Spokane,WA,99210,,,,,,,,,,,Spokane,0,Meters,,SOURCE_NAME_ZIPCODEDOWNLOAD_ZIPS2013,2013,,,ZIPCode,99210,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,500051,OVERLAKE HOSPITAL MEDICAL CENTER,1035-116TH AVE NE,BELLEVUE,WA,98004,WA - Seattle,17,30471.52,9338.35,8350.82,1001,USCGeocoder,125.0035,1,4.1,,,09,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,22378800.1773198,ArealInterpolationGeometricCentroid,ZCTA,60,FeatureClassBased,ReturnAll,,ZCTACentroid,,,1,47.6188022642974,-122.205925783026,Relaxed;Soundex,TwoThousandTen,05210,7602,42644,92931,0,42660,1007,1,0238.03,033,53,4,ResidenceZIP,1035,116TH,,NE,,,,,,,BELLEVUE,WA,98004,,,,,,,,,,,,AVE,,,,,AVE,1035,116TH,,NE,,,,,,,BELLEVUE,WA,98004,,,,,,,,,,,,,,,,,,,,,WA,98004,,,,,,,,,,,,22378800.18,Meters,,SOURCE_CENSUS_2010_ZCTAS,2010,,,zcta5ce10,98004,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,500054,PROVIDENCE SACRED HEART MEDICAL CENTER,101 WEST 8TH AVENUE,SPOKANE,WA,99204,WA - Spokane,18,31903.16,11168.83,10175.05,1002,USCGeocoder,156.2575,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,99.4674556213018,FeatureClassBased,ReturnAll,,AddressPoint,,,1,47.6479856,-117.4112282,Relaxed,TwoThousandTen,67000,7840,,93200,0,44060,2012,2,0032.00,063,53,1,ResidenceStreetAddress,101,,W,8TH,AVE,,,,,,SPOKANE,WA,99204,,,,,,,,,,,,,,,,,,101,,W,8TH,AVE,,,,,,SPOKANE,WA,99204,,,,,,,,,,,,101,,W,8TH,AVE,,,,Spokane,WA,99202,,,,,,,,,,,,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,229962,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,500058,KADLEC REGIONAL MEDICAL CENTER,888 SWIFT BLVD,RICHLAND,WA,99352,WA - Spokane,11,27479.9,9506.18,8691.63,1003,USCGeocoder,109.3919,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,46.2814047,-119.282267,Exact,TwoThousandTen,58235,6740,,92768,0,28420,1025,1,0105.00,005,53,1,ResidenceStreetAddress,888,,,SWIFT,BLVD,,,,,,RICHLAND,WA,99352,,,,,,,,,,,,,,,,,,888,,,SWIFT,BLVD,,,,,,RICHLAND,WA,99352,,,,,,,,,,,,888,,,SWIFT,BLVD,,,,richland,WA,99352,,,,,,,,,,,Benton,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,156457,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,500064,HARBORVIEW MEDICAL CENTER,325 9TH AVENUE,SEATTLE,WA,98104,WA - Seattle,11,41863,16518.63,12404.54,1004,USCGeocoder,156.2715,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,47.6039225,-122.3236595,Exact,TwoThousandTen,63000,7602,42644,92928,0,42660,3001,3,0085.00,033,53,1,ResidenceStreetAddress,325,,,9TH,AVE,,,,,,SEATTLE,WA,98104,,,,,,,,,,,,,,,,,,325,,,9TH,AVE,,,,,,SEATTLE,WA,98104,,,,,,,,,,,,325,,,9TH,AVE,,,,SEATTLE,WA,98104,,,,,,,,,,,KING,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,1137387,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,500072,OLYMPIC MEDICAL CENTER,939 CAROLINE ST,PORT ANGELES,WA,98362,WA - Seattle,18,17750.83,9864.05,8740.94,1005,USCGeocoder,62.5136,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,48.1153712,-123.4146594,Exact,TwoThousandTen,55365,,,92592,1,38820,1001,1,0012.00,009,53,1,ResidenceStreetAddress,939,,,CAROLINE,ST,,,,,,PORT ANGELES,WA,98362,,,,,,,,,,,,,,,,,,939,,,CAROLINE,ST,,,,,,PORT ANGELES,WA,98362,,,,,,,,,,,,939,,,CAROLINE,ST,,,,PORT ANGELES,WA,98362,,,,,,,,,,,Clallam,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,482998,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,500079,MULTICARE GOOD SAMARITAN HOSPITAL,401 15TH AVENUE SE,PUYALLUP,WA,98372,WA - Tacoma,12,76160.08,10051.5,9302.16,1006,USCGeocoder,406.279,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,47.1786058,-122.2903005,Exact,TwoThousandTen,56695,7602,45104,92672,0,42660,2011,2,0734.05,053,53,1,ResidenceStreetAddress,401,,,15TH,AVE,SE,,,,,PUYALLUP,WA,98372,,,,,,,,,,,,,,,,,,401,,,15TH,AVE,SE,,,,,PUYALLUP,WA,98372,,,,,,,,,,,,401,,,15TH,AVE,SE,,,Puyallup,WA,98372,,,,,,,,,,,Pierce,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,1916710,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,500088,VALLEY MEDICAL CENTER,400 S 43RD ST,RENTON,WA,98055,WA - Seattle,16,46730.75,11458.93,10553.18,1007,USCGeocoder,109.3942,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,47.4448718,-122.2140236,Exact,TwoThousandTen,57745,7602,42644,92931,0,42660,1005,1,0258.06,033,53,1,ResidenceStreetAddress,400,,S,43RD,ST,,,,,,RENTON,WA,98055,,,,,,,,,,,,,,,,,,400,,S,43RD,ST,,,,,,RENTON,WA,98055,,,,,,,,,,,,400,,S,43RD,ST,,,,RENTON,WA,98055,,,,,,,,,,,KING,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,1212038,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,500108,ST JOSEPH MEDICAL CENTER,1717 SOUTH J STREET,TACOMA,WA,98405,WA - Tacoma,15,59375.8,11290.86,9158.33,1008,USCGeocoder,109.3937,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,47.2454221,-122.4478493,Exact,TwoThousandTen,70000,7602,45104,93376,0,42660,3023,3,0614.00,053,53,1,ResidenceStreetAddress,1717,,S,J,ST,,,,,,TACOMA,WA,98405,,,,,,,,,,,,,,,,,,1717,,S,J,ST,,,,,,TACOMA,WA,98405,,,,,,,,,,,,1717,,S,J,ST,,,,Tacoma,WA,98405,,,,,,,,,,,Pierce,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,2021756,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,500119,VALLEY HOSPITAL,12606 EAST MISSION AVENUE,SPOKANE,WA,99216,WA - Spokane,16,29645.5,9483.87,8363.87,1009,USCGeocoder,93.7675,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,47.6707547,-117.2355261,Relaxed,TwoThousandTen,67167,7840,,93200,0,44060,1014,1,0118.00,063,53,1,ResidenceStreetAddress,12606,,E,MISSION,AVE,,,,,,SPOKANE,WA,99216,,,,,,,,,,,,,,,,,,12606,,E,MISSION,AVE,,,,,,SPOKANE,WA,99216,,,,,,,,,,,,12606,,E,MISSION,AVE,,,,SPOKANE,WA,,,,,,,,,,,,Spokane,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,2744017,,,,,,0
