DRGDefinition,ProviderId,ProviderName,ProviderStreetAddress,ProviderCity,ProviderState,ProviderZipCode,HospitalReferralRegionDescription,TotalDischarges,AverageCoveredCharges,AverageTotalPayments,AverageMedicarePayments,AUTO_UNIQUE_ID_2018-07-03_kojoball41_419,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType,CensusYear,CensusPlaceFips,CensusMsaFips,CensusMetDivFips,CensusMcdFips,CensusCbsaMicro,CensusCbsaFips,CensusBlock,CensusBlockGroup,CensusTract,CensusCountyFips,CensusStateFips,naaccrCertCode,naaccrCertType,MNumber,MNumberFractional,MPreDirectional,MName,MSuffix,MPostDirectional,MSuiteType,MSuiteNumber,MPostOfficeBoxType,MPostOfficeBoxNumber,MCity,MState,MZip,MZipPlus1,MZipPlus2,MZipPlus3,MZipPlus4,MZipPlus5,MPreQualifier,MPostQualifier,MConsolidatedCity,MMinorCivilDivision,MCountySubRegion,MCounty,MPreType,MPreArticle,MPostArticle,PPostArticle,PPreArticle,PPreType,PNumber,PNumberFractional,PPreDirectional,PName,PSuffix,PPostDirectional,PSuiteType,PSuiteNumber,PPostOfficeBoxType,PPostOfficeBoxNumber,PCity,PState,PZip,PZipPlus1,PZipPlus2,PZipPlus3,PZipPlus4,PZipPlus5,PPreQualifier,PPostQualifier,PConsolidatedCity,PMinorCivilDivision,PCountySubRegion,PCounty,FNumber,FNumberFractional,FPreDirectional,FName,FSuffix,FPostDirectional,FSuiteType,FSuiteNumber,FCity,FState,FZip,FZipPlus1,FZipPlus2,FZipPlus3,FZipPlus4,FZipPlus5,FPreQualifier,FPostQualifier,FConsolidatedCity,FMinorCivilDivision,FCountySubRegion,FCounty,FArea,FAreaType,FGeometry,FSource,FVintage,FPostOfficeBoxType,FPostOfficeBoxNumber,FPrimaryIdField,FPrimaryIdValue,FSecondaryIDField,FSecondaryIDValue,FPreType,FPreArticle,FPostArticle,FGeometrySRID
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,30006,TUCSON MEDICAL CENTER,5301 EAST GRANT ROAD,TUCSON,AZ,85712,AZ - Tucson,22,28041.63,8007.68,7087.31,23,USCGeocoder,109.3931,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,32.2523929,-110.8790086,Exact,TwoThousandTen,77000,8520,,93570,0,46060,2014,2,0029.04,019,04,1,ResidenceStreetAddress,5301,,E,GRANT,RD,,,,,,TUCSON,AZ,85712,,,,,,,,,,,,,,,,,,5301,,E,GRANT,RD,,,,,,TUCSON,AZ,85712,,,,,,,,,,,,5301,,E,GRANT,RD,,,,TUCSON,AZ,85712,,,,,,,,,,,Pima,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,1997144,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,30010,CARONDELET ST  MARYS HOSPITAL,1601 WEST ST MARY'S ROAD,TUCSON,AZ,85745,AZ - Tucson,11,45927.72,7480,6456.72,24,USCGeocoder,109.4038,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,32.2282034,-111.0000813,Exact,TwoThousandTen,77000,8520,,93570,0,46060,1000,1,0044.15,019,04,1,ResidenceStreetAddress,1601,,W,SAINT MARYS,RD,,,,,,TUCSON,AZ,85745,,,,,,,,,,,,,,,,,,1601,,W,SAINT MARYS,RD,,,,,,TUCSON,AZ,85745,,,,,,,,,,,,1601,,W,SAINT MARYS,RD,,,,TUCSON,AZ,85745,,,,,,,,,,,Pima,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,2040171,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,30011,CARONDELET ST JOSEPHS HOSPITAL,350 NORTH WILMOT ROAD,TUCSON,AZ,85711,AZ - Tucson,20,37816.45,7037.15,5431.05,25,USCGeocoder,109.4146,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,32.2272142,-110.8556596,Exact,TwoThousandTen,77000,8520,,93570,0,46060,1007,1,0040.68,019,04,1,ResidenceStreetAddress,350,,N,WILMOT,RD,,,,,,TUCSON,AZ,85711,,,,,,,,,,,,,,,,,,350,,N,WILMOT,RD,,,,,,TUCSON,AZ,85711,,,,,,,,,,,,350,,N,WILMOT,RD,,,,TUCSON,AZ,85711,,,,,,,,,,,Pima,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,2040017,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,30012,YAVAPAI REGIONAL MEDICAL CENTER,1003 WILLOW CREEK ROAD,PRESCOTT,AZ,86301,AZ - Phoenix,22,26919.36,8215.13,7191.86,26,USCGeocoder,93.7685,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,34.5589938,-112.4819002,Relaxed,TwoThousandTen,57380,,,92754,0,39140,2000,2,0009.00,025,04,1,ResidenceStreetAddress,1003,,,WILLOW CREEK,RD,,,,,,PRESCOTT,AZ,86301,,,,,,,,,,,,,,,,,,1003,,,WILLOW CREEK,RD,,,,,,PRESCOTT,AZ,86301,,,,,,,,,,,,1003,,,WILLOW CREEK,RD,,,,PRESCOTT,AZ,,,,,,,,,,,,Yavapai,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,2554239,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,30013,YUMA REGIONAL MEDICAL CENTER,2400 SOUTH AVENUE A,YUMA,AZ,85364,AZ - Phoenix,26,33339.76,8022.76,7034.92,27,USCGeocoder,62.492,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,32.6821475,-114.6353767,Relaxed,TwoThousandTen,85540,9360,,93978,0,49740,3006,3,0010.04,027,04,1,ResidenceStreetAddress,2400,,S,A,,,,,,,YUMA,AZ,85364,,,,,,,,,,,,AVE,,,,,AVE,2400,,S,A,,,,,,,YUMA,AZ,85364,,,,,,,,,,,,2400,,S,A,,,,,YUMA,AZ,,,,,,,,,,,,Yuma,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,2713486,,,AVE,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,30016,CASA GRANDE REGIONAL MEDICAL CENTER,1800 EAST FLORENCE BOULEVARD,CASA GRANDE,AZ,85222,AZ - Phoenix,13,28546.76,8130.76,6637.3,28,USCGeocoder,31.2872,1,4.1,,,02,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,181.278523701709,ArealInterpolationGeometricCentroid,Parcel,98.9940828402367,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,32.8813056077004,-111.710903202388,Relaxed,TwoThousandTen,10530,6200,,90510,0,38060,2029,2,0014.05,021,04,1,ResidenceStreetAddress,1800,,E,FLORENCE,BLVD,,,,,,CASA GRANDE,AZ,85222,,,,,,,,,,,,,,,,,,1800,,E,FLORENCE,BLVD,,,,,,CASA GRANDE,AZ,85222,,,,,,,,,,,,1800,,E,Florence,Blvd,,,,Arizona City,AZ,85222,,,,5303,,,,,,,Pinal,181.28,Meters,,SOURCE_BOUNDARY_SOLUTIONS_PARCEL_CENTROIDS,2012,,,UniqueId,2128947,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,30023,FLAGSTAFF MEDICAL CENTER,1200 NORTH BEAVER STREET,FLAGSTAFF,AZ,86001,AZ - Phoenix,12,30567.25,12157.66,11130.66,29,USCGeocoder,93.776,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,35.2085843,-111.6450882,Exact,TwoThousandTen,23620,2620,,91198,0,22380,2028,2,0002.00,005,04,1,ResidenceStreetAddress,1200,,N,BEAVER,ST,,,,,,FLAGSTAFF,AZ,86001,,,,,,,,,,,,,,,,,,1200,,N,BEAVER,ST,,,,,,FLAGSTAFF,AZ,86001,,,,,,,,,,,,1200,,N,BEAVER,ST,,,,flagstaff,AZ,86001,,,,,,,,,,,,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,6289,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,30033,PAYSON REGIONAL MEDICAL CENTER,807 SOUTH PONDEROSA DRIVE,PAYSON,AZ,85541,AZ - Phoenix,11,55201.09,8152.54,7338,30,USCGeocoder,109.3951,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,94.0828402366864,FeatureClassBased,ReturnAll,,AddressPoint,,,1,34.2303984,-111.3211111,Relaxed,TwoThousandTen,53700,,,92570,1,37740,2005,2,0005.00,007,04,1,ResidenceStreetAddress,807,,S,PONDEROSA,DR,,,,,,PAYSON,AZ,85541,,,,,,,,,,,,,,,,,,807,,S,PONDEROSA,DR,,,,,,PAYSON,AZ,85541,,,,,,,,,,,,807,,S,PONDEROSA,ST,,,,PAYSON,AZ,85541,,,,,,,,,,,Gila,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,720961,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,30038,SCOTTSDALE HEALTHCARE-OSBORN MEDICAL CENTER,7400 EAST OSBORN ROAD,SCOTTSDALE,AZ,85251,AZ - Phoenix,11,53062.09,8876.72,4746.45,31,USCGeocoder,124.9947,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,33.4884286,-111.9229355,Relaxed,TwoThousandTen,65000,6200,,92601,0,38060,2039,2,2172.01,013,04,1,ResidenceStreetAddress,7400,,E,OSBORN,RD,,,,,,SCOTTSDALE,AZ,85251,,,,,,,,,,,,,,,,,,7400,,E,OSBORN,RD,,,,,,SCOTTSDALE,AZ,85251,,,,,,,,,,,,7400,,E,OSBORN,RD,,,,scottsdale,AZ,,,,,,,,,,,,,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,552998,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,30055,KINGMAN REGIONAL MEDICAL CENTER,3269 STOCKTON HILL ROAD,KINGMAN,AZ,86409,AZ - Phoenix,13,42011,8275.3,7148.23,32,USCGeocoder,140.6234,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,6452.37246319442,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,35.2163477808522,-114.035381991385,Exact,TwoThousandTen,37620,4120,,91885,0,29420,2003,2,9538.00,015,04,1,ResidenceStreetAddress,3269,,,STOCKTON HILL,RD,,,,,,KINGMAN,AZ,86409,,,,,,,,,,,,,,,,,,3269,,,STOCKTON HILL,RD,,,,,,KINGMAN,AZ,86409,,,,,,,,,,,,3201-3269,,,Stockton Hill,Rd,,,,Kingman,AZ,86409,,,,,,,,,,Kingman,Mohave,6452.37,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,635498847,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,30061,BANNER BOSWELL MEDICAL CENTER,10401 WEST THUNDERBIRD BOULEVARD,SUN CITY,AZ,85351,AZ - Sun City,24,43820.58,7178.95,5127.95,33,USCGeocoder,93.76,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,33.6032654,-112.2825467,Exact,TwoThousandTen,70320,6200,,92601,0,38060,3016,3,0715.03,013,04,1,ResidenceStreetAddress,10401,,W,THUNDERBIRD,BLVD,,,,,,SUN CITY,AZ,85351,,,,,,,,,,,,,,,,,,10401,,W,THUNDERBIRD,BLVD,,,,,,SUN CITY,AZ,85351,,,,,,,,,,,,10401,,W,THUNDERBIRD,BLVD,,,,SUN CITY,AZ,85351,,,,,,,,,,,Maricopa,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,834617,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,30065,BANNER DESERT MEDICAL CENTER,1400 SOUTH  DOBSON ROAD,MESA,AZ,85202,AZ - Mesa,11,29611.54,8442,5654.9,34,USCGeocoder,109.3899,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,33.3880799,-111.8761566,Exact,TwoThousandTen,,2620,,92601,0,38060,1001,1,4222.05,013,04,1,ResidenceStreetAddress,1400,,S,DOBSON,RD,,,,,,MESA,AZ,85202,,,,,,,,,,,,,,,,,,1400,,S,DOBSON,RD,,,,,,MESA,AZ,85202,,,,,,,,,,,,1400,,S,DOBSON,RD,,,,MESA,AZ,85202,,,,,,,,,,,Maricopa,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,1252490,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,30069,HAVASU REGIONAL MEDICAL CENTER,101 CIVIC CENTER LANE,LAKE HAVASU CIT,AZ,86403,AZ - Phoenix,17,39724.29,7583.64,6655.17,35,USCGeocoder,140.6278,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2437.62909362302,LinearInterpolationAddressRange,StreetSegment,99.698224852071,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,34.4797769717412,-114.339634731398,Relaxed,TwoThousandTen,39370,4120,,91964,0,29420,1008,1,9530.00,015,04,1,ResidenceStreetAddress,101,,,CIVIC CENTER,LN,,,,,,LAKE HAVASU CIT,AZ,86403,,,,,,,,,,,,,,,,,,101,,,CIVIC CENTER,LN,,,,,,LAKE HAVASU CIT,AZ,86403,,,,,,,,,,,,101-133,,,Civic Center,Ln,,,,Lake Havasu City,AZ,86403,,,,,,,,,,Lake Havasu City,Mohave,2437.63,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,618633821,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,30085,NORTHWEST MEDICAL CENTER,6200 NORTH LA CHOLLA BOULEVARD,TUCSON,AZ,85741,AZ - Tucson,24,37258.04,7008.95,5525.33,36,USCGeocoder,109.392,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,8056.72174128192,LinearInterpolationAddressRange,StreetSegment,99.8994082840237,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,32.3146727195116,-111.012052389479,Relaxed,TwoThousandTen,10670,8520,,93570,0,46060,1010,1,0046.16,019,04,1,ResidenceStreetAddress,6200,,N,LA CHOLLA,BLVD,,,,,,TUCSON,AZ,85741,,,,,,,,,,,,,,,,LA,,6200,,N,CHOLLA,BLVD,,,,,,TUCSON,AZ,85741,,,,,,,,,,,,5732-6398,,N,la Cholla,Blvd,,,,Casas Adobes,AZ,85741,,,,,,,,,,Tucson,Pima,8056.72,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,121408083,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,30087,SCOTTSDALE HEALTHCARE-SHEA MEDICAL CENTER,9003 EAST SHEA BOULEVARD,SCOTTSDALE,AZ,85260,AZ - Phoenix,13,40770.15,7840.76,5067.84,37,USCGeocoder,93.7301,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,33.5805837,-111.8853425,Relaxed,TwoThousandTen,65000,6200,,92601,0,38060,1010,1,2168.10,013,04,1,ResidenceStreetAddress,9003,,E,SHEA,BLVD,,,,,,SCOTTSDALE,AZ,85260,,,,,,,,,,,,,,,,,,9003,,E,SHEA,BLVD,,,,,,SCOTTSDALE,AZ,85260,,,,,,,,,,,,9003,,E,SHEA,BLVD,,,,scottsdale,AZ,,,,,,,,,,,,,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,513300,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,30088,BANNER BAYWOOD MEDICAL CENTER,6644 EAST BAYWOOD AVENUE,MESA,AZ,85206,AZ - Mesa,29,40128.72,6999.89,6030.65,38,USCGeocoder,93.7695,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,33.4106039,-111.6880617,Relaxed,TwoThousandTen,,2620,,92601,0,38060,3020,3,4226.25,013,04,1,ResidenceStreetAddress,6644,,E,BAYWOOD,AVE,,,,,,MESA,AZ,85206,,,,,,,,,,,,,,,,,,6644,,E,BAYWOOD,AVE,,,,,,MESA,AZ,85206,,,,,,,,,,,,6644,,E,BAYWOOD,AVE,,,,MESA,AZ,,,,,,,,,,,,,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,316763,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,30092,JOHN C LINCOLN DEER VALLEY HOSPITAL,19829 NORTH 27TH AVENUE,PHOENIX,AZ,85027,AZ - Phoenix,17,34888.05,7705.23,6050.23,39,USCGeocoder,171.8833,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,33.6658997,-112.1159476,Exact,TwoThousandTen,,2620,,92601,0,38060,3015,3,6164.00,013,04,1,ResidenceStreetAddress,19829,,N,27TH,AVE,,,,,,PHOENIX,AZ,85027,,,,,,,,,,,,,,,,,,19829,,N,27TH,AVE,,,,,,PHOENIX,AZ,85027,,,,,,,,,,,,19829,,N,27TH,AVE,,,,PHOENIX,AZ,85027,,,,,,,,,,,Maricopa,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,1607278,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,30093,BANNER DEL E WEBB MEDICAL CENTER,14502 WEST MEEKER BOULEVARD,SUN CITY WEST,AZ,85375,AZ - Sun City,26,42444.11,6964.15,5840.76,40,USCGeocoder,93.7847,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,33.659783,-112.3730032,Exact,TwoThousandTen,70355,6200,,93774,0,38060,1006,1,0405.07,013,04,1,ResidenceStreetAddress,14502,,W,MEEKER,BLVD,,,,,,SUN CITY WEST,AZ,85375,,,,,,,,,,,,,,,,,,14502,,W,MEEKER,BLVD,,,,,,SUN CITY WEST,AZ,85375,,,,,,,,,,,,14502,,W,MEEKER,BLVD,,,,SUN CITY WEST,AZ,85375,,,,,,,,,,,Maricopa,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,1017765,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,30094,ARROWHEAD HOSPITAL,18701 NORTH 67TH AVENUE,GLENDALE,AZ,85308,AZ - Phoenix,11,28547.54,8237.36,6331.09,41,USCGeocoder,312.5258,1,4.1,,,00,AddressPoint,Ambiguous,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,2,33.6550722,-112.2018115,Exact,TwoThousandTen,27820,6200,,90867,0,38060,1017,1,6159.00,013,04,1,ResidenceStreetAddress,18701,,N,67TH,AVE,,,,,,GLENDALE,AZ,85308,,,,,,,,,,,,,,,,,,18701,,N,67TH,AVE,,,,,,GLENDALE,AZ,85308,,,,,,,,,,,,18701,,N,67TH,AVE,,,,GLENDALE,AZ,85308,,,,,,,,,,,,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,135350,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,30101,WESTERN ARIZONA REGIONAL MEDICAL CTR,2735 SILVER CREEK ROAD,BULLHEAD CITY,AZ,86442,NV - Las Vegas,17,69954,7929.35,6005.05,42,USCGeocoder,78.1322,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5703.96296433732,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,35.1099184820393,-114.554175553999,Exact,TwoThousandTen,08220,4120,,90470,0,29420,3004,3,9514.02,015,04,1,ResidenceStreetAddress,2735,,,SILVER CREEK,RD,,,,,,BULLHEAD CITY,AZ,86442,,,,,,,,,,,,,,,,,,2735,,,SILVER CREEK,RD,,,,,,BULLHEAD CITY,AZ,86442,,,,,,,,,,,,2817-2735,,,Silver Creek,Rd,,,,Bullhead City,AZ,86442,,,,,,,,,,Bullhead City,Mohave,5703.96,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,639098789,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,30103,MAYO CLINIC HOSPITAL,5777 EAST MAYO BOULEVARD,PHOENIX,AZ,85054,AZ - Phoenix,16,28171.68,8838.25,6911.75,43,USCGeocoder,93.748,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,33.6577964,-111.9539593,Exact,TwoThousandTen,,2620,,92601,0,38060,1024,1,6152.00,013,04,1,ResidenceStreetAddress,5777,,E,MAYO,BLVD,,,,,,PHOENIX,AZ,85054,,,,,,,,,,,,,,,,,,5777,,E,MAYO,BLVD,,,,,,PHOENIX,AZ,85054,,,,,,,,,,,,5777,,E,MAYO,BLVD,,,,PHOENIX,AZ,85054,,,,,,,,,,,Maricopa,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,1135222,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,30114,ORO VALLEY HOSPITAL,1551 EAST TANGERINE ROAD,ORO VALLEY,AZ,85755,AZ - Tucson,26,40674.57,6455.23,5109.76,44,USCGeocoder,78.1051,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,98.9940828402367,FeatureClassBased,ReturnAll,,AddressPoint,,,1,32.4284724,-110.9493496,Relaxed,TwoThousandTen,51600,8520,,93570,0,46060,1000,1,0046.42,019,04,1,ResidenceStreetAddress,1551,,E,TANGERINE,RD,,,,,,ORO VALLEY,AZ,85755,,,,,,,,,,,,,,,,,,1551,,E,TANGERINE,RD,,,,,,ORO VALLEY,AZ,85755,,,,,,,,,,,,1551,,E,TANGERINE,RD,,,,TUCSON,AZ,85755,,,,,,,,,,,Pima,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,1867260,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,30115,BANNER ESTRELLA MEDICAL CENTER,9201 WEST THOMAS ROAD,PHOENIX,AZ,85037,AZ - Phoenix,17,37702.64,9158.7,5950.88,45,USCGeocoder,31.248,1,4.1,,,02,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,104876.916321158,ArealInterpolationGeometricCentroid,Parcel,98.9940828402367,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,33.4781781824267,-112.257440283315,Relaxed,TwoThousandTen,,2620,,92601,0,38060,2000,2,0820.17,013,04,1,ResidenceStreetAddress,9201,,W,THOMAS,RD,,,,,,PHOENIX,AZ,85037,,,,,,,,,,,,,,,,,,9201,,W,THOMAS,RD,,,,,,PHOENIX,AZ,85037,,,,,,,,,,,,9201,,W,THOMAS,RD,,,,Avondale,AZ,85037,,,,3332,,,,,,,MARICOPA,104876.92,Meters,,SOURCE_BOUNDARY_SOLUTIONS_PARCEL_CENTROIDS,2012,,,UniqueId,560499,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,30121,MOUNTAIN VISTA MEDICAL CENTER LP,1301 SOUTH CRISMON ROAD,MESA,AZ,85209,AZ - Mesa,14,62705.71,7875,6756.71,46,USCGeocoder,93.7534,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,33.3918271,-111.6119967,Relaxed,TwoThousandTen,,2620,,92601,0,38060,1010,1,4226.15,013,04,1,ResidenceStreetAddress,1301,,S,CRISMON,RD,,,,,,MESA,AZ,85209,,,,,,,,,,,,,,,,,,1301,,S,CRISMON,RD,,,,,,MESA,AZ,85209,,,,,,,,,,,,1301,,S,CRISMON,RD,,,,MESA,AZ,,,,,,,,,,,,,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,351441,,,,,,0
